NE_ID,NE_Name,NE_Type,NE_Version,Release_Version,Board_Type,IP_Address,Subnet_Mask,Gateway,Configuration_Date,Location,Vendor,Admin_Contact,Status,Priority,Operational_State,Remarks
5249,NE_L,Switch,5,3.6.1,Type_D,192.168.17.198,255.255.255.0,192.168.17.153,26-01-2024,Little Rock,Barracuda,team202@network.com,Decommissioned,High,Maintenance,Policy enforcement
5250,NE_E,Router,5,6.7.4,Type_T,192.168.17.32,255.255.255.0,192.168.17.230,04-10-2024,Norfolk,Barracuda,contact3@provider.org,Suspended,Low,Testing,Resource scaling
5251,NE_U,Firewall,4.5,4.0.2,Type_E,192.168.17.20,255.255.255.0,192.168.17.111,23-10-2024,Plano,Alcatel-Lucent,support222@service.net,Decommissioned,High,Operational,IP address allocation
5252,NE_P,Hub,2.1,1.8.2,Type_W,192.168.17.113,255.255.255.0,192.168.17.15,01-10-2024,Baton Rouge,Lenovo,team460@provider.org,Suspended,Low,Maintenance,Security audit
5253,NE_P,Hub,5,1.0.6,Type_W,192.168.17.174,255.255.255.0,192.168.17.183,09-11-2024,Austin,Nokia,contact478@network.com,Inactive,Low,Maintenance,Storage expansion
5254,NE_Z,Switch,2.1,7.3.3,Type_X,192.168.17.31,255.255.255.0,192.168.17.215,08-06-2024,Saint Paul,Ciena,contact449@domain.co,Pending,Medium,Testing,VPN setup
5255,NE_Q,Firewall,5,5.1.7,Type_Z,192.168.17.38,255.255.255.0,192.168.17.83,04-01-2024,Tampa,Xiaomi,team264@company.com,Pending,Medium,Operational,Connectivity testing
5256,NE_J,Gateway,1,1.8.6,Type_V,192.168.17.125,255.255.255.0,192.168.17.83,27-01-2024,Irving,Sophos,admin231@provider.org,Inactive,Medium,Maintenance,Application deployment
5257,NE_H,Switch,5,8.3.0,Type_V,192.168.17.95,255.255.255.0,192.168.17.88,05-06-2024,Arlington,Nokia,user215@provider.org,Pending,High,Operational,Risk assessment
5258,NE_A,Switch,2.1,8.3.9,Type_A,192.168.17.11,255.255.255.0,192.168.17.113,31-10-2024,Nashville,Infoblox,user318@company.com,Pending,Low,Outage,Software upgrade
5259,NE_C,Router,5,6.2.7,Type_K,192.168.17.118,255.255.255.0,192.168.17.33,26-07-2024,Cincinnati,F5 Networks,contact335@provider.org,Pending,Low,Operational,System maintenance
5260,NE_S,Hub,4.5,7.5.9,Type_J,192.168.17.236,255.255.255.0,192.168.17.44,21-11-2024,Anaheim,HP Enterprise,support247@provider.org,Active,Medium,Operational,Virtual machine provisioning
5261,NE_B,Gateway,2.1,3.4.9,Type_M,192.168.17.63,255.255.255.0,192.168.17.235,14-05-2024,Bakersfield,Broadcom,user159@domain.co,Active,Low,Maintenance,Server hardening
5262,NE_V,Gateway,5,4.5.0,Type_Y,192.168.17.40,255.255.255.0,192.168.17.195,20-04-2024,Frisco,ZTE,team380@service.net,Pending,Low,Operational,Network optimization
5263,NE_W,Gateway,4.5,4.5.1,Type_G,192.168.17.178,255.255.255.0,192.168.17.199,30-09-2024,Modesto,Netgear,contact127@domain.co,Active,Low,Operational,Resource scaling
5264,NE_Z,Hub,1,5.3.3,Type_T,192.168.17.137,255.255.255.0,192.168.17.9,06-10-2024,Bangalore,Riverbed,support53@service.net,Decommissioned,Low,Maintenance,Security patching
5265,NE_P,Firewall,3,4.2.9,Type_Z,192.168.17.41,255.255.255.0,192.168.17.109,16-07-2024,St. Petersburg,Nokia,admin145@domain.co,Suspended,High,Maintenance,Traffic encryption
5266,NE_G,Router,1,2.8.0,Type_T,192.168.17.229,255.255.255.0,192.168.17.154,28-08-2024,Bangalore,Intel,contact244@company.com,Suspended,Low,Maintenance,Cluster expansion
5267,NE_D,Hub,3,1.9.3,Type_B,192.168.17.93,255.255.255.0,192.168.17.31,09-05-2024,Baton Rouge,Blue Coat,user487@provider.org,Pending,Low,Outage,Account provisioning
5268,NE_E,Hub,3,6.7.1,Type_O,192.168.17.252,255.255.255.0,192.168.17.137,02-10-2024,Modesto,Cisco,team492@provider.org,Suspended,Low,Outage,Database indexing
5269,NE_F,Switch,3,2.1.1,Type_A,192.168.17.142,255.255.255.0,192.168.17.73,06-01-2024,Norfolk,Samsung,admin350@network.com,Active,Low,Outage,Resource allocation
5270,NE_M,Router,2.1,7.1.3,Type_D,192.168.17.8,255.255.255.0,192.168.17.143,09-10-2024,Lubbock,Broadcom,admin130@company.com,Decommissioned,High,Outage,Database indexing
5271,NE_D,Firewall,4.5,8.4.3,Type_L,192.168.17.213,255.255.255.0,192.168.17.196,24-07-2024,Manhattan,VMware,user251@company.com,Suspended,High,Operational,Device registration
5272,NE_F,Router,5,3.5.7,Type_O,192.168.17.82,255.255.255.0,192.168.17.112,11-06-2024,Salt Lake City,AMD,contact315@network.com,Active,High,Operational,Performance monitoring setup
5273,NE_H,Router,2.1,7.3.5,Type_A,192.168.17.226,255.255.255.0,192.168.17.54,11-10-2024,Scottsdale,F5 Networks,admin381@domain.co,Suspended,Low,Outage,Backup verification
5274,NE_M,Gateway,1,9.7.7,Type_X,192.168.17.209,255.255.255.0,192.168.17.234,11-02-2024,Buffalo,Ruckus Wireless,user271@domain.co,Inactive,High,Testing,Performance monitoring setup
5275,NE_M,Router,1,4.5.2,Type_N,192.168.17.249,255.255.255.0,192.168.17.78,22-08-2024,Fremont,Extreme Networks,user495@network.com,Inactive,Low,Maintenance,Configuration validation
5276,NE_S,Router,5,2.9.2,Type_C,192.168.17.8,255.255.255.0,192.168.17.191,09-07-2024,Scottsdale,Palo Alto Networks,user471@service.net,Active,High,Outage,Scheduled maintenance
5277,NE_L,Hub,1,8.5.3,Type_Y,192.168.17.56,255.255.255.0,192.168.17.158,07-07-2024,Nashville,Google Cloud,team84@network.com,Suspended,Low,Outage,DNS configuration
5278,NE_F,Firewall,1,4.2.6,Type_F,192.168.17.2,255.255.255.0,192.168.17.16,09-10-2024,Minneapolis,Check Point,contact42@domain.co,Suspended,Medium,Maintenance,Incident resolution
5279,NE_T,Hub,4.5,3.9.8,Type_Q,192.168.17.187,255.255.255.0,192.168.17.139,19-06-2024,Lincoln,AMD,contact396@service.net,Suspended,Medium,Maintenance,IP address allocation
5280,NE_G,Router,5,6.8.4,Type_F,192.168.17.71,255.255.255.0,192.168.17.78,09-09-2024,Las Vegas,Huawei,admin9@service.net,Active,Medium,Outage,Compliance check
5281,NE_Y,Router,5,6.1.0,Type_W,192.168.17.156,255.255.255.0,192.168.17.184,17-12-2024,Baton Rouge,Palo Alto Networks,team231@provider.org,Decommissioned,High,Outage,Redundancy setup
5282,NE_K,Gateway,2.1,5.5.2,Type_M,192.168.17.118,255.255.255.0,192.168.17.115,05-06-2024,Amarillo,CommScope,user171@network.com,Suspended,Low,Operational,Access control modification
5283,NE_H,Firewall,3,9.2.3,Type_A,192.168.17.78,255.255.255.0,192.168.17.187,24-09-2024,Mesa,Barracuda,support149@company.com,Decommissioned,Low,Operational,Risk assessment
5284,NE_D,Gateway,2.1,8.3.6,Type_A,192.168.17.32,255.255.255.0,192.168.17.146,26-09-2024,El Paso,F5 Networks,team230@domain.co,Inactive,High,Testing,Initial configuration
5285,NE_N,Gateway,2.1,2.4.7,Type_P,192.168.17.160,255.255.255.0,192.168.17.53,22-03-2024,Lincoln,Juniper,contact112@company.com,Decommissioned,Low,Outage,Network segmentation
5286,NE_I,Firewall,5,2.5.9,Type_B,192.168.17.183,255.255.255.0,192.168.17.130,29-06-2024,Boise,ZTE,admin111@service.net,Inactive,High,Testing,VPN setup
5287,NE_S,Switch,2.1,6.2.7,Type_H,192.168.17.245,255.255.255.0,192.168.17.188,08-10-2024,Tokyo,Citrix,user84@provider.org,Inactive,Low,Testing,Virtual machine provisioning
5288,NE_A,Firewall,5,6.6.6,Type_Z,192.168.17.221,255.255.255.0,192.168.17.1,10-11-2024,Grand Prairie,HP Enterprise,contact495@domain.co,Suspended,Medium,Outage,Security patching
5289,NE_X,Gateway,2.1,3.7.4,Type_I,192.168.17.229,255.255.255.0,192.168.17.197,12-01-2024,Richmond,Ruckus Wireless,team53@company.com,Pending,High,Operational,Environment setup
5290,NE_I,Gateway,4.5,6.6.3,Type_P,192.168.17.22,255.255.255.0,192.168.17.187,19-01-2024,Irving,Extreme Networks,team31@service.net,Suspended,Medium,Testing,Policy update
5291,NE_I,Hub,3,3.2.2,Type_P,192.168.17.158,255.255.255.0,192.168.17.217,20-04-2024,Seattle,Sophos,support474@company.com,Active,Medium,Outage,Compliance check
5292,NE_Z,Firewall,2.1,7.0.6,Type_E,192.168.17.179,255.255.255.0,192.168.17.131,26-01-2024,Arlington,Samsung,contact168@network.com,Active,Medium,Outage,Network optimization
5293,NE_S,Switch,4.5,8.8.9,Type_S,192.168.17.99,255.255.255.0,192.168.17.141,20-11-2024,Riverside,Ericsson,admin51@service.net,Active,High,Testing,Data migration
5294,NE_M,Hub,3,5.5.2,Type_V,192.168.17.194,255.255.255.0,192.168.17.208,05-03-2024,Fresno,AWS,admin136@network.com,Suspended,Medium,Operational,Hardware installation
5295,NE_C,Router,4.5,4.0.8,Type_L,192.168.17.170,255.255.255.0,192.168.17.47,12-11-2024,Austin,Riverbed,contact478@domain.co,Active,Low,Outage,User authentication setup
5296,NE_F,Gateway,2.1,2.5.5,Type_B,192.168.17.221,255.255.255.0,192.168.17.139,24-07-2024,Fort Wayne,Netgear,support235@provider.org,Suspended,Medium,Outage,Environment setup
5297,NE_I,Switch,3,8.0.1,Type_C,192.168.17.159,255.255.255.0,192.168.17.218,18-11-2024,Winston-Salem,MicroTik,support174@provider.org,Pending,Medium,Maintenance,Data migration
5298,NE_O,Gateway,2.1,8.6.1,Type_A,192.168.17.53,255.255.255.0,192.168.17.4,15-02-2024,Minneapolis,TP-Link,admin420@network.com,Inactive,Medium,Maintenance,System maintenance
5299,NE_T,Hub,4.5,4.9.0,Type_W,192.168.17.172,255.255.255.0,192.168.17.164,03-06-2024,Mesa,Extreme Networks,team192@provider.org,Active,Medium,Testing,Backup verification
5300,NE_Y,Router,2.1,8.7.2,Type_G,192.168.17.235,255.255.255.0,192.168.17.176,21-05-2024,Irving,Intel,contact208@provider.org,Pending,High,Outage,Configuration backup
5301,NE_W,Switch,4.5,1.1.6,Type_N,192.168.17.144,255.255.255.0,192.168.17.174,16-05-2024,Anaheim,F5 Networks,support222@company.com,Active,High,Maintenance,Backup verification
5302,NE_T,Gateway,3,8.3.6,Type_F,192.168.17.9,255.255.255.0,192.168.17.138,09-12-2024,Greensboro,Fortinet,support483@company.com,Pending,Low,Outage,Backup verification
5303,NE_Y,Firewall,2.1,5.7.3,Type_B,192.168.17.93,255.255.255.0,192.168.17.29,02-12-2024,Fremont,VMware,team492@company.com,Inactive,Medium,Outage,Service activation
5304,NE_K,Router,1,4.0.3,Type_K,192.168.17.93,255.255.255.0,192.168.17.66,09-05-2024,Miami,Microsoft,admin384@domain.co,Decommissioned,Low,Testing,VPN setup
5305,NE_B,Firewall,2.1,4.2.4,Type_W,192.168.17.205,255.255.255.0,192.168.17.28,15-03-2024,Berlin,Check Point,admin190@service.net,Pending,Medium,Testing,Device calibration
5306,NE_B,Hub,5,3.9.1,Type_K,192.168.17.213,255.255.255.0,192.168.17.157,16-08-2024,Anchorage,Arista,contact439@domain.co,Suspended,High,Maintenance,Cluster expansion
5307,NE_F,Switch,3,3.7.5,Type_Q,192.168.17.91,255.255.255.0,192.168.17.140,06-02-2024,Gilbert,Belkin,admin155@company.com,Suspended,Low,Testing,Device calibration
5308,NE_V,Gateway,4.5,8.8.4,Type_K,192.168.17.154,255.255.255.0,192.168.17.50,23-07-2024,Glendale,ZTE,contact265@service.net,Suspended,Low,Maintenance,Performance monitoring setup
5309,NE_D,Router,3,7.0.0,Type_L,192.168.17.80,255.255.255.0,192.168.17.202,01-08-2024,Tempe,MicroTik,admin1@network.com,Pending,High,Testing,Environment setup
5310,NE_E,Switch,2.1,7.8.6,Type_E,192.168.17.178,255.255.255.0,192.168.17.226,22-08-2024,Santa Clarita,A10 Networks,contact117@service.net,Pending,Low,Outage,Policy update
5311,NE_T,Switch,1,2.3.3,Type_H,192.168.17.203,255.255.255.0,192.168.17.246,12-12-2024,Henderson,Blue Coat,admin121@provider.org,Inactive,High,Outage,Configuration backup
5312,NE_M,Firewall,3,4.8.9,Type_R,192.168.17.36,255.255.255.0,192.168.17.181,17-11-2024,Durham,VMware,user312@company.com,Active,High,Outage,VPN setup
5313,NE_F,Switch,1,7.2.2,Type_B,192.168.17.78,255.255.255.0,192.168.17.47,06-11-2024,Portland,MicroTik,contact65@network.com,Decommissioned,Medium,Testing,Device calibration
5314,NE_T,Hub,5,1.0.0,Type_O,192.168.17.166,255.255.255.0,192.168.17.108,06-12-2024,Buffalo,CommScope,admin356@service.net,Active,Low,Outage,Configuration validation
5315,NE_E,Gateway,5,5.9.2,Type_M,192.168.17.221,255.255.255.0,192.168.17.24,04-02-2024,Greensboro,Ruckus Wireless,support10@service.net,Suspended,Low,Operational,Resource scaling
5316,NE_V,Router,2.1,9.4.7,Type_E,192.168.17.81,255.255.255.0,192.168.17.21,09-01-2024,San Jose,Fortinet,user111@provider.org,Inactive,Low,Maintenance,Database restoration
5317,NE_V,Switch,5,4.9.4,Type_H,192.168.17.139,255.255.255.0,192.168.17.195,29-12-2024,Minneapolis,Ciena,support62@network.com,Decommissioned,High,Outage,Account provisioning
5318,NE_G,Gateway,1,8.5.1,Type_C,192.168.17.68,255.255.255.0,192.168.17.107,25-06-2024,Virginia Beach,VMware,admin491@network.com,Decommissioned,High,Maintenance,Server hardening
5319,NE_T,Router,2.1,2.6.3,Type_E,192.168.18.71,255.255.255.0,192.168.18.118,20-07-2024,Augusta,HP Enterprise,team480@network.com,Suspended,Medium,Testing,Server hardening
5320,NE_B,Router,5,5.2.9,Type_S,192.168.18.110,255.255.255.0,192.168.18.155,19-12-2024,Charlotte,Brocade,user254@network.com,Suspended,High,Maintenance,Firmware update
5321,NE_W,Gateway,3,3.7.6,Type_M,192.168.18.119,255.255.255.0,192.168.18.221,10-01-2024,Detroit,Cisco,admin6@company.com,Decommissioned,Low,Operational,Disaster recovery testing
5322,NE_P,Gateway,4.5,5.0.5,Type_F,192.168.18.34,255.255.255.0,192.168.18.205,02-04-2024,Modesto,Citrix,contact199@company.com,Pending,Low,Testing,Connectivity testing
5323,NE_W,Firewall,5,9.0.1,Type_Q,192.168.18.186,255.255.255.0,192.168.18.192,16-11-2024,Santa Ana,SolarWinds,support391@company.com,Inactive,Medium,Testing,Backup verification
5324,NE_F,Gateway,4.5,4.4.7,Type_O,192.168.18.52,255.255.255.0,192.168.18.238,02-12-2024,Frisco,Qualcomm,team91@network.com,Pending,Medium,Outage,Site inspection
5325,NE_E,Hub,3,6.1.8,Type_U,192.168.18.211,255.255.255.0,192.168.18.81,03-12-2024,Seattle,Huawei,user319@provider.org,Active,Low,Maintenance,License renewal
5326,NE_Y,Switch,1,8.9.5,Type_X,192.168.18.111,255.255.255.0,192.168.18.226,29-08-2024,Austin,Qualcomm,user78@domain.co,Active,Low,Operational,Virtual machine provisioning
5327,NE_X,Switch,4.5,6.0.7,Type_W,192.168.18.2,255.255.255.0,192.168.18.133,18-03-2024,San Bernardino,Intel,team314@domain.co,Active,Low,Operational,Configuration validation
5328,NE_D,Firewall,5,5.1.8,Type_J,192.168.18.1,255.255.255.0,192.168.18.42,29-06-2024,Denver,TP-Link,team354@domain.co,Pending,High,Outage,Storage expansion
5329,NE_N,Router,2.1,4.8.4,Type_S,192.168.18.38,255.255.255.0,192.168.18.248,19-10-2024,Virginia Beach,Ubiquiti,admin323@domain.co,Inactive,High,Testing,Hardware installation
5330,NE_Z,Firewall,3,5.3.7,Type_K,192.168.18.33,255.255.255.0,192.168.18.197,03-03-2024,Charlotte,Dell,support270@provider.org,Inactive,Medium,Testing,Load balancing configuration
5331,NE_L,Router,5,8.2.1,Type_K,192.168.18.78,255.255.255.0,192.168.18.47,26-08-2024,North Las Vegas,Ericsson,support259@network.com,Pending,High,Maintenance,Network optimization
5332,NE_B,Switch,1,9.8.0,Type_E,192.168.18.195,255.255.255.0,192.168.18.82,09-05-2024,Jacksonville,Apple,team13@provider.org,Pending,High,Testing,Performance tuning
5333,NE_T,Firewall,3,5.1.9,Type_J,192.168.18.181,255.255.255.0,192.168.18.228,23-02-2024,Las Vegas,Barracuda,support81@domain.co,Inactive,Medium,Operational,Database restoration
5334,NE_X,Switch,1,7.9.3,Type_L,192.168.18.153,255.255.255.0,192.168.18.69,18-07-2024,Irvine,Oracle,user407@provider.org,Decommissioned,Medium,Operational,Web service configuration
5335,NE_U,Gateway,4.5,7.9.6,Type_Q,192.168.18.241,255.255.255.0,192.168.18.231,15-10-2024,Wichita,SonicWall,support307@domain.co,Inactive,Medium,Maintenance,Backup verification
5336,NE_T,Router,5,3.3.8,Type_Y,192.168.18.124,255.255.255.0,192.168.18.188,24-03-2024,Augusta,Oracle,admin71@company.com,Decommissioned,High,Maintenance,Firmware update
5337,NE_H,Switch,2.1,2.8.0,Type_S,192.168.18.39,255.255.255.0,192.168.18.249,28-10-2024,Wichita,Ruckus Wireless,user121@company.com,Decommissioned,Medium,Testing,Access control modification
5338,NE_C,Switch,4.5,7.2.4,Type_R,192.168.18.212,255.255.255.0,192.168.18.39,08-01-2024,Newark,Riverbed,admin383@service.net,Active,Low,Operational,Server hardening
5339,NE_Q,Hub,3,3.3.4,Type_C,192.168.18.237,255.255.255.0,192.168.18.159,28-06-2024,Tulsa,Ubiquiti,admin60@company.com,Pending,High,Operational,Traffic routing update
5340,NE_L,Router,4.5,1.6.8,Type_U,192.168.18.167,255.255.255.0,192.168.18.195,03-11-2024,Portland,IBM,support380@provider.org,Inactive,Medium,Outage,Storage expansion
5341,NE_H,Hub,1,4.2.3,Type_Y,192.168.18.179,255.255.255.0,192.168.18.198,12-07-2024,Louisville,Huawei,user23@domain.co,Pending,High,Outage,Redundancy setup
5342,NE_U,Hub,3,5.0.5,Type_B,192.168.18.29,255.255.255.0,192.168.18.95,01-01-2024,Los Angeles,D-Link,admin197@service.net,Pending,High,Outage,Load balancing configuration
5343,NE_E,Hub,1,1.8.8,Type_L,192.168.18.27,255.255.255.0,192.168.18.143,25-08-2024,Cape Coral,Nokia,team197@provider.org,Inactive,Medium,Outage,Cluster expansion
5344,NE_H,Router,5,6.0.3,Type_U,192.168.18.125,255.255.255.0,192.168.18.179,19-07-2024,Grand Rapids,Ruckus Wireless,admin455@service.net,Active,Low,Outage,Server hardening
5345,NE_I,Router,3,8.7.0,Type_K,192.168.18.95,255.255.255.0,192.168.18.120,04-02-2024,Huntington Beach,Cisco,admin305@company.com,Pending,High,Testing,Configuration validation
5346,NE_R,Gateway,5,4.1.2,Type_I,192.168.18.39,255.255.255.0,192.168.18.117,02-03-2024,Philadelphia,CommScope,admin161@company.com,Suspended,High,Operational,Policy enforcement
5347,NE_Z,Router,4.5,6.8.9,Type_M,192.168.18.186,255.255.255.0,192.168.18.216,26-03-2024,Fort Wayne,Ciena,support432@provider.org,Decommissioned,High,Maintenance,Access control modification
5348,NE_L,Firewall,3,5.0.0,Type_A,192.168.18.65,255.255.255.0,192.168.18.137,05-12-2024,Toledo,Qualcomm,team244@company.com,Suspended,Medium,Outage,Performance monitoring setup
5349,NE_B,Router,3,8.6.4,Type_A,192.168.18.79,255.255.255.0,192.168.18.56,07-01-2024,Boise,Asus,team319@service.net,Active,High,Outage,Network segmentation
5350,NE_K,Switch,1,6.3.3,Type_N,192.168.18.102,255.255.255.0,192.168.18.183,01-02-2024,Long Beach,Palo Alto Networks,support56@company.com,Inactive,High,Outage,Resource scaling
5351,NE_Y,Hub,3,9.9.3,Type_P,192.168.18.191,255.255.255.0,192.168.18.169,13-12-2024,St. Louis,AWS,team365@service.net,Pending,Medium,Operational,Security protocol enhancement
5352,NE_Q,Router,4.5,2.1.9,Type_K,192.168.18.233,255.255.255.0,192.168.18.165,01-05-2024,Santa Clarita,Check Point,admin90@domain.co,Inactive,High,Operational,User access setup
5353,NE_U,Firewall,4.5,2.5.1,Type_X,192.168.18.33,255.255.255.0,192.168.18.15,05-12-2024,Chandler,Ruckus Wireless,team479@provider.org,Inactive,Low,Operational,Bandwidth adjustment
5354,NE_B,Gateway,3,9.8.5,Type_N,192.168.18.172,255.255.255.0,192.168.18.148,27-01-2024,Kansas City,Arista,contact168@service.net,Pending,Low,Outage,Database restoration
5355,NE_D,Firewall,1,5.9.4,Type_W,192.168.18.120,255.255.255.0,192.168.18.252,20-08-2024,Amarillo,A10 Networks,team283@provider.org,Inactive,High,Maintenance,User authentication setup
5356,NE_F,Router,1,1.9.0,Type_F,192.168.18.111,255.255.255.0,192.168.18.49,28-05-2024,Louisville,Intel,admin287@network.com,Inactive,Medium,Outage,VPN setup
5357,NE_L,Gateway,4.5,3.8.4,Type_I,192.168.18.160,255.255.255.0,192.168.18.209,11-09-2024,Phoenix,Belkin,user55@provider.org,Inactive,High,Maintenance,Data migration
5358,NE_P,Firewall,4.5,5.3.1,Type_P,192.168.18.55,255.255.255.0,192.168.18.183,20-01-2024,Irvine,HP Enterprise,contact61@network.com,Pending,Low,Operational,Server migration
5359,NE_W,Hub,3,6.7.0,Type_W,192.168.18.95,255.255.255.0,192.168.18.143,09-10-2024,Tokyo,Belkin,support175@provider.org,Inactive,Low,Testing,Device calibration
5360,NE_D,Router,3,5.6.9,Type_D,192.168.18.57,255.255.255.0,192.168.18.125,06-10-2024,Milwaukee,Citrix,team191@provider.org,Active,Medium,Maintenance,Cluster expansion
5361,NE_P,Switch,3,5.7.2,Type_D,192.168.18.137,255.255.255.0,192.168.18.33,29-06-2024,Birmingham,Brocade,support453@provider.org,Decommissioned,Medium,Maintenance,Software upgrade
5362,NE_F,Hub,5,5.4.4,Type_S,192.168.18.252,255.255.255.0,192.168.18.179,01-07-2024,Riverside,Intel,admin28@provider.org,Active,High,Maintenance,Configuration tuning
5363,NE_V,Hub,2.1,1.6.5,Type_O,192.168.18.79,255.255.255.0,192.168.18.98,10-03-2024,New Orleans,Microsoft,user226@domain.co,Inactive,Low,Testing,Network optimization
5364,NE_F,Hub,5,4.3.7,Type_N,192.168.18.107,255.255.255.0,192.168.18.112,08-02-2024,Durham,Cisco,support457@company.com,Decommissioned,Medium,Maintenance,Security audit
5365,NE_I,Firewall,1,4.3.7,Type_E,192.168.18.12,255.255.255.0,192.168.18.161,11-04-2024,Aurora,A10 Networks,admin168@provider.org,Pending,Low,Outage,Configuration tuning
5366,NE_W,Switch,1,3.4.3,Type_J,192.168.18.23,255.255.255.0,192.168.18.95,25-10-2024,Birmingham,Huawei,support48@service.net,Pending,High,Operational,IP address allocation
